Suite,Benchmark,Compile Units,Fallback Units,Original Checks,Core Checks,Core / All,Removed Checks,Removed / All,Removed / Core,Runtime Native,Runtime Before,Runtime After,Sanitizer Overhead %,DESAN Overhead %,Overhead Reduction %,Sanitizer Overhead %,DESAN Overhead %,Overhead Reduction %,Native Status,Before Status,After Status
OpenSource,libpng,52,0,13576,13576,100.0,10844,79.87625220978197,79.87625220978197,0.065621,0.16604533333333332,0.14917466666666668,153.0368835179795,127.3276339383226,16.79938129205071,153.0368835179795,127.3276339383226,16.79938129205071,S,S,S
