Suite,Benchmark,Compile Units,Fallback Units,Original Checks,Core Checks,Core / All,Removed Checks,Removed / All,Removed / Core,Runtime Native,Runtime Before,Runtime After,Sanitizer Overhead %,DESAN Overhead %,Overhead Reduction %,Sanitizer Overhead %,DESAN Overhead %,Overhead Reduction %,Native Status,Before Status,After Status
OpenSource,make,115,21,11916,11916,100.0,8936,74.99160792212152,74.99160792212152,0.06523533333333333,0.14846499999999999,0.11481466666666666,127.58372252255936,76.00073579757392,40.430695785557226,127.58372252255936,76.00073579757392,40.430695785557226,S,S,S
