Suite,Benchmark,Compile Units,Fallback Units,Original Checks,Core Checks,Core / All,Removed Checks,Removed / All,Removed / Core,Runtime Native,Runtime Before,Runtime After,Sanitizer Overhead %,DESAN Overhead %,Overhead Reduction %,Sanitizer Overhead %,DESAN Overhead %,Overhead Reduction %,Native Status,Before Status,After Status
OpenSource,curl,380,35,42747,38955,91.12920204926661,22023,51.51940487051723,56.53446284174047,0.09837166666666666,0.098528,0.08106066666666667,0.15892109855480913,-17.59754671907561,11173.134328357615,0.15892109855480913,-17.59754671907561,11173.134328357615,S,S,S
