Suite,Benchmark,Compile Units,Fallback Units,Original Checks,Core Checks,Core / All,Removed Checks,Removed / All,Removed / Core,Runtime Native,Runtime Before,Runtime After,Sanitizer Overhead %,DESAN Overhead %,Overhead Reduction %,Sanitizer Overhead %,DESAN Overhead %,Overhead Reduction %,Native Status,Before Status,After Status
OpenSource,bzip2,8,0,5689,5689,100.0,5081,89.3127087361575,89.3127087361575,1.637835,9.763868,6.023869333333334,496.14478869971646,267.79463946815974,46.02490128537094,496.14478869971646,267.79463946815974,46.02490128537094,S,S,S
