Suite,Benchmark,Compile Units,Fallback Units,Original Checks,Core Checks,Core / All,Removed Checks,Removed / All,Removed / Core,Runtime Native,Runtime Before,Runtime After,Sanitizer Overhead %,DESAN Overhead %,Overhead Reduction %,Sanitizer Overhead %,DESAN Overhead %,Overhead Reduction %,Native Status,Before Status,After Status
OpenSource,libpng,52,0,18162,16761,92.28609184010571,7939,43.712146239400944,47.36590895531293,0.116541,0.11627633333333333,0.11747733333333334,-0.22710176389998107,0.8034368448300003,453.77833753147144,-0.22710176389998107,0.8034368448300003,453.77833753147144,S,S,S
