Suite,Benchmark,Compile Units,Fallback Units,Original Checks,Core Checks,Core / All,Removed Checks,Removed / All,Removed / Core,Runtime Native,Runtime Before,Runtime After,Sanitizer Overhead %,DESAN Overhead %,Overhead Reduction %,Sanitizer Overhead %,DESAN Overhead %,Overhead Reduction %,Native Status,Before Status,After Status
OpenSource,bzip2,8,0,9697,8373,86.34629266783541,4373,45.09642157368258,52.22739758748358,1.7793833333333333,4.988907666666667,3.328202666666667,180.37284452478858,87.04247726272212,51.74302567992163,180.37284452478858,87.04247726272212,51.74302567992163,S,S,S
