Suite,Benchmark,Compile Units,Fallback Units,Original Checks,Core Checks,Core / All,Removed Checks,Removed / All,Removed / Core,Runtime Native,Runtime Before,Runtime After,Sanitizer Overhead %,DESAN Overhead %,Overhead Reduction %,Sanitizer Overhead %,DESAN Overhead %,Overhead Reduction %,Native Status,Before Status,After Status
OpenSource,imagemagick,377,38,205631,205631,100.0,130656,63.53905782688408,63.53905782688408,0.13120866666666667,0.549225,0.599791,318.5889651598218,357.1275779547083,-12.096656510232057,318.5889651598218,357.1275779547083,-12.096656510232057,S,S,S
