Suite,Benchmark,Compile Units,Fallback Units,Original Checks,Core Checks,Core / All,Removed Checks,Removed / All,Removed / Core,Runtime Native,Runtime Before,Runtime After,Sanitizer Overhead %,DESAN Overhead %,Overhead Reduction %,Sanitizer Overhead %,DESAN Overhead %,Overhead Reduction %,Native Status,Before Status,After Status
OpenSource,libvpx,220,0,133891,114202,85.29475468851528,56520,42.21344227767363,49.491252342340765,0.06521733333333334,0.04348766666666667,0.032522,-33.31885183897941,-50.13288900701245,-50.46403534338615,-33.31885183897941,-50.13288900701245,-50.46403534338615,S,S,S
