Suite,Benchmark,Compile Units,Fallback Units,Original Checks,Core Checks,Core / All,Removed Checks,Removed / All,Removed / Core,Runtime Native,Runtime Before,Runtime After,Sanitizer Overhead %,DESAN Overhead %,Overhead Reduction %,Sanitizer Overhead %,DESAN Overhead %,Overhead Reduction %,Native Status,Before Status,After Status
OpenSource,coreutils,889,112,44680,44680,100.0,28335,63.41763652641003,63.41763652641003,0.14853366666666667,0.8836436666666666,0.615945,494.91136689549614,314.6837641746764,36.41613726743843,494.91136689549614,314.6837641746764,36.41613726743843,S,S,S
