Suite,Benchmark,Compile Units,Fallback Units,Original Checks,Core Checks,Core / All,Removed Checks,Removed / All,Removed / Core,Runtime Native,Runtime Before,Runtime After,Sanitizer Overhead %,DESAN Overhead %,Overhead Reduction %,Sanitizer Overhead %,DESAN Overhead %,Overhead Reduction %,Native Status,Before Status,After Status
OpenSource,grep,371,52,13328,11381,85.39165666266506,5489,41.18397358943577,48.22950531587734,0.065342,0.11554633333333333,0.08207033333333334,76.8331751910461,25.601195759746176,66.67950309734218,76.8331751910461,25.601195759746176,66.67950309734218,S,S,S
