Suite,Benchmark,Compile Units,Fallback Units,Original Checks,Core Checks,Core / All,Removed Checks,Removed / All,Removed / Core,Runtime Native,Runtime Before,Runtime After,Sanitizer Overhead %,DESAN Overhead %,Overhead Reduction %,Sanitizer Overhead %,DESAN Overhead %,Overhead Reduction %,Native Status,Before Status,After Status
OpenSource,lz4,9,0,5557,4936,88.82490552456362,2117,38.09609501529602,42.88897893030794,0.21726666666666666,0.4674476666666667,0.38439833333333334,115.14927891991411,76.92467014421602,33.19569964678906,115.14927891991411,76.92467014421602,33.19569964678906,S,S,S
