Suite,Benchmark,Compile Units,Fallback Units,Original Checks,Core Checks,Core / All,Removed Checks,Removed / All,Removed / Core,Runtime Native,Runtime Before,Runtime After,Sanitizer Overhead %,DESAN Overhead %,Overhead Reduction %,Sanitizer Overhead %,DESAN Overhead %,Overhead Reduction %,Native Status,Before Status,After Status
OpenSource,imagemagick,377,34,87793,81697,93.05639401774629,41892,47.71678835442461,51.277280683501225,0.14838733333333332,0.34865799999999997,0.23160466666666668,134.96479933147933,56.08115697206863,58.44756762514728,134.96479933147933,56.08115697206863,58.44756762514728,S,S,S
