Suite,Benchmark,Compile Units,Fallback Units,Original Checks,Core Checks,Core / All,Removed Checks,Removed / All,Removed / Core,Runtime Native,Runtime Before,Runtime After,Sanitizer Overhead %,DESAN Overhead %,Overhead Reduction %,Sanitizer Overhead %,DESAN Overhead %,Overhead Reduction %,Native Status,Before Status,After Status
OpenSource,gzip,224,36,4847,3958,81.65875799463585,1541,31.79286156385393,38.93380495199596,0.24894933333333333,0.6336086666666667,0.41552733333333336,154.5131003899053,66.91241055743606,56.69466835589587,154.5131003899053,66.91241055743606,56.69466835589587,S,S,S
