Suite,Benchmark,Compile Units,Fallback Units,Original Checks,Core Checks,Core / All,Removed Checks,Removed / All,Removed / Core,Runtime Native,Runtime Before,Runtime After,Sanitizer Overhead %,DESAN Overhead %,Overhead Reduction %,Sanitizer Overhead %,DESAN Overhead %,Overhead Reduction %,Native Status,Before Status,After Status
OpenSource,zopfli,13,0,1371,1287,93.8730853391685,691,50.40116703136397,53.69075369075369,1.884125,4.497584666666667,3.8476916666666665,138.7094628364183,104.21636922532562,24.867152468012073,138.7094628364183,104.21636922532562,24.867152468012073,S,S,S
