Suite,Benchmark,Compile Units,Fallback Units,Original Checks,Core Checks,Core / All,Removed Checks,Removed / All,Removed / Core,Runtime Native,Runtime Before,Runtime After,Sanitizer Overhead %,DESAN Overhead %,Overhead Reduction %,Sanitizer Overhead %,DESAN Overhead %,Overhead Reduction %,Native Status,Before Status,After Status
OpenSource,zlib,26,1,5986,5986,100.0,5238,87.50417641162713,87.50417641162713,0.48582566666666666,2.1950743333333333,1.2371613333333333,351.82345930673347,154.6512912382151,56.04292802334593,351.82345930673347,154.6512912382151,56.04292802334593,S,S,S
