Suite,Benchmark,Compile Units,Fallback Units,Original Checks,Core Checks,Core / All,Removed Checks,Removed / All,Removed / Core,Runtime Native,Runtime Before,Runtime After,Sanitizer Overhead %,DESAN Overhead %,Overhead Reduction %,Sanitizer Overhead %,DESAN Overhead %,Overhead Reduction %,Native Status,Before Status,After Status
OpenSource,lz4,9,0,15159,13754,90.73157860017152,2970,19.592321393231742,21.593718191071687,0.27061266666666667,0.40635899999999997,0.368806,50.16259401506211,36.285564361362745,27.664098968910118,50.16259401506211,36.285564361362745,27.664098968910118,S,S,S
