Suite,Benchmark,Compile Units,Fallback Units,Original Checks,Core Checks,Core / All,Removed Checks,Removed / All,Removed / Core,Runtime Native,Runtime Before,Runtime After,Sanitizer Overhead %,DESAN Overhead %,Overhead Reduction %,Sanitizer Overhead %,DESAN Overhead %,Overhead Reduction %,Native Status,Before Status,After Status
OpenSource,xz,230,25,18600,17646,94.87096774193549,7359,39.564516129032256,41.70350221013261,5.148946666666667,12.835448666666666,7.8040986666666665,149.2829989823161,51.56689653029356,65.45695298069265,149.2829989823161,51.56689653029356,65.45695298069265,S,S,S
